quest_id,item_id,item_name,rarity,required_level,class,slot,item_power,unique_effect,set_name,set_bonus_progression,trade_rule,upgrade_rule
SW-PG-034,G-SW-034,Latch Gauntlets of the Dawnshield Covenant,Godly,40,Packmaster,Gauntlets,1034,Godly passive: perfect counters add a stacking latch mark that increases finisher force.,Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-035,G-SW-035,Den Boots of the Dawnshield Covenant,Godly,40,Packmaster,Boots,1029,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-036,G-SW-036,Fang Ring of the Dawnshield Covenant,Godly,40,Packmaster,Ring,1026,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-037,G-SW-037,Companion Amulet of the Dawnshield Covenant,Godly,40,Packmaster,Amulet,1041,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-038,G-SW-038,Kennel Cloak of the Dawnshield Covenant,Godly,40,Packmaster,Cloak,1036,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-039,G-SW-039,Stampede Relic of the Dawnshield Covenant,Godly,40,Packmaster,Relic,1056,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-040,G-SW-040,Command Prime Instrument of the Sky Wardens,Godly,40,Packmaster,Class Tool,1072,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Packmaster,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-041,G-SW-041,Zero-G Sovereign Armament of the Sky Wardens,Godly,40,Orbital Striker,Weapon,1056,Godly active: converts a 100-hit combo into a class-specific skystrike that scales with zero-g mastery.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-042,G-SW-042,Orbit Helmet of the Dawnshield Covenant,Godly,40,Orbital Striker,Helmet,1032,Godly passive: reveals elite tells earlier and preserves class resource when reacting to orbit mechanics.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-043,G-SW-043,Thruster Chest of the Dawnshield Covenant,Godly,40,Orbital Striker,Chest,1048,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-044,G-SW-044,Singularity Gauntlets of the Dawnshield Covenant,Godly,40,Orbital Striker,Gauntlets,1037,Godly passive: perfect counters add a stacking singularity mark that increases finisher force.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-045,G-SW-045,Meteor Boots of the Dawnshield Covenant,Godly,40,Orbital Striker,Boots,1032,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-046,G-SW-046,Exosphere Ring of the Dawnshield Covenant,Godly,40,Orbital Striker,Ring,1029,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-047,G-SW-047,Altitude Amulet of the Dawnshield Covenant,Godly,40,Orbital Striker,Amulet,1044,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-048,G-SW-048,Starfall Cloak of the Dawnshield Covenant,Godly,40,Orbital Striker,Cloak,1039,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-049,G-SW-049,Rod Relic of the Dawnshield Covenant,Godly,40,Orbital Striker,Relic,1059,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-050,G-SW-050,Horizon Prime Instrument of the Sky Wardens,Godly,40,Orbital Striker,Class Tool,1075,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Orbital Striker,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-051,G-SW-051,Magnet Sovereign Armament of the Sky Wardens,Godly,40,Scrap-Tek,Weapon,1059,Godly active: converts a 100-hit combo into a class-specific skystrike that scales with magnet mastery.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-052,G-SW-052,Junkyard Helmet of the Dawnshield Covenant,Godly,40,Scrap-Tek,Helmet,1035,Godly passive: reveals elite tells earlier and preserves class resource when reacting to junkyard mechanics.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-053,G-SW-053,Tether Chest of the Dawnshield Covenant,Godly,40,Scrap-Tek,Chest,1051,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-054,G-SW-054,Overclock Gauntlets of the Dawnshield Covenant,Godly,40,Scrap-Tek,Gauntlets,1040,Godly passive: perfect counters add a stacking overclock mark that increases finisher force.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-055,G-SW-055,EMP Boots of the Dawnshield Covenant,Godly,40,Scrap-Tek,Boots,1035,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-056,G-SW-056,Piston Ring of the Dawnshield Covenant,Godly,40,Scrap-Tek,Ring,1032,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-057,G-SW-057,Salvage Amulet of the Dawnshield Covenant,Godly,40,Scrap-Tek,Amulet,1047,Godly passive: doubles the first elite-control effect landed after entering a special event or dungeon room.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-058,G-SW-058,Turret Cloak of the Dawnshield Covenant,Godly,40,Scrap-Tek,Cloak,1042,"Godly passive: while airborne or braced, converts incoming hazard pressure into class resource.",Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-059,G-SW-059,Shrapnel Relic of the Dawnshield Covenant,Godly,40,Scrap-Tek,Relic,1062,Godly active: summons a Sky Warden support echo that performs the class signature control pattern.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-060,G-SW-060,Mech Prime Instrument of the Sky Wardens,Godly,40,Scrap-Tek,Class Tool,1078,Godly capstone: completes the 10-piece class set and unlocks the Sky Warden oath visual transformation.,Sky Warden Godly Covenant - Scrap-Tek,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-061,G-SW-061,Counterweight Sovereign Armament of the Sky Wardens,Godly,40,Kinetic Juggernaut,Weapon,1062,Godly active: converts a 100-hit combo into a class-specific skystrike that scales with counterweight mastery.,Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-062,G-SW-062,Guard Helmet of the Dawnshield Covenant,Godly,40,Kinetic Juggernaut,Helmet,1038,Godly passive: reveals elite tells earlier and preserves class resource when reacting to guard mechanics.,Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-063,G-SW-063,Haymaker Chest of the Dawnshield Covenant,Godly,40,Kinetic Juggernaut,Chest,1054,Godly passive: grants a post-boss over-shield when class identity mechanics trigger under pressure.,Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-064,G-SW-064,Inertia Gauntlets of the Dawnshield Covenant,Godly,40,Kinetic Juggernaut,Gauntlets,1043,Godly passive: perfect counters add a stacking inertia mark that increases finisher force.,Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-065,G-SW-065,Ground Zero Boots of the Dawnshield Covenant,Godly,40,Kinetic Juggernaut,Boots,1038,"Godly passive: vault, dash, or brace actions create a brief aerial wake usable for combo continuation.",Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
SW-PG-066,G-SW-066,Mass Ring of the Dawnshield Covenant,Godly,40,Kinetic Juggernaut,Ring,1035,"Godly passive: once per encounter, prevents a lethal combo break and restores class resource.",Sky Warden Godly Covenant - Kinetic Juggernaut,"2-piece: +5% resource generation during postgame Sky Warden content. | 4-piece: first perfect parry/counter/vault in each combat room grants immunity to combo decay for 3 seconds. | 6-piece: class-specific mobility skill leaves a Dawnshield afterimage that taunts, tethers, chills, or staggers depending on class. | 8-piece: Godly skills gain a small cooldown refund after elite kills. | 10-piece: unlocks the full Sky Warden Covenant form for this class; purely postgame Godly power, no XP boost.",Account-bound on acquisition; no auction sale; cannot be vendored; cosmetic transmog unlocked account-wide.,May be cosmetically attuned only; power rolls are fixed to protect postgame balance.
