item_id,quest_id,item_name,rarity,required_level,class,class_code,slot,set_name,unique_rule,effect,visual_theme
GOD-SW-FLUX_CASTER-05,SW-PG-050,Thermal Halo Legguards of the Open Sky,Godly,40,Flux-Caster,FLUX_CASTER,Legguards,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
GOD-SW-PROTOCOL_WEAVER-06,SW-PG-051,Revision Boots of the Open Sky,Godly,40,Protocol Weaver,PROTOCOL_WEAVER,Boots,Sky Warden Ascendant — Protocol Weaver,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: rewrites hostile states; improves syntax by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Protocol Weaver.,"Sky-metal, dawn-gold filigree, luminous aether vents, and revision motifs"
GOD-SW-APEX_MUTATOR-06,SW-PG-052,Ascendant Genome Boots of the Open Sky,Godly,40,Apex Mutator,APEX_MUTATOR,Boots,Sky Warden Ascendant — Apex Mutator,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stabilizes Omega-form aggression; improves recursive evolution by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Apex Mutator.,"Sky-metal, dawn-gold filigree, luminous aether vents, and ascendant genome motifs"
GOD-SW-RESONANT-06,SW-PG-053,Festival Thunder Boots of the Open Sky,Godly,40,Resonant,RESONANT,Boots,Sky Warden Ascendant — Resonant,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect beats into shockwaves; improves sub-bass timing by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Resonant.,"Sky-metal, dawn-gold filigree, luminous aether vents, and festival thunder motifs"
GOD-SW-PACKMASTER-06,SW-PG-054,Twin Oath Boots of the Open Sky,Godly,40,Packmaster,PACKMASTER,Boots,Sky Warden Ascendant — Packmaster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: links wearer and companion through hard-light signals; improves pack command by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Packmaster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and twin oath motifs"
GOD-SW-ORBITAL_STRIKER-06,SW-PG-055,Exosphere Boots of the Open Sky,Godly,40,Orbital Striker,ORBITAL_STRIKER,Boots,Sky Warden Ascendant — Orbital Striker,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stores aerial hang-time as kinetic damage; improves zero-G momentum by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Orbital Striker.,"Sky-metal, dawn-gold filigree, luminous aether vents, and exosphere motifs"
GOD-SW-SCRAP_TEK-06,SW-PG-056,Junkyard Crown Boots of the Open Sky,Godly,40,Scrap-Tek,SCRAP_TEK,Boots,Sky Warden Ascendant — Scrap-Tek,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: converts scrap into shields and turret uptime; improves magnetic harvest by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Scrap-Tek.,"Sky-metal, dawn-gold filigree, luminous aether vents, and junkyard crown motifs"
GOD-SW-KINETIC_JUGGERNAUT-06,SW-PG-057,Asteroid Plate Boots of the Open Sky,Godly,40,Kinetic Juggernaut,KINETIC_JUGGERNAUT,Boots,Sky Warden Ascendant — Kinetic Juggernaut,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect guard into crushing retaliation; improves kinetic absorption by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Kinetic Juggernaut.,"Sky-metal, dawn-gold filigree, luminous aether vents, and asteroid plate motifs"
GOD-SW-PHANTOM_SHIFT-06,SW-PG-058,Reality Shard Boots of the Open Sky,Godly,40,Phantom-Shift,PHANTOM_SHIFT,Boots,Sky Warden Ascendant — Phantom-Shift,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: multiplies afterimage pressure; improves temporal stutter by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Phantom-Shift.,"Sky-metal, dawn-gold filigree, luminous aether vents, and reality shard motifs"
GOD-SW-SYLVAN_WARDEN-06,SW-PG-059,Worldroot Boots of the Open Sky,Godly,40,Sylvan Warden,SYLVAN_WARDEN,Boots,Sky Warden Ascendant — Sylvan Warden,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: spreads damage through linked enemies; improves living tether by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Sylvan Warden.,"Sky-metal, dawn-gold filigree, luminous aether vents, and worldroot motifs"
GOD-SW-FLUX_CASTER-06,SW-PG-060,Thermal Halo Boots of the Open Sky,Godly,40,Flux-Caster,FLUX_CASTER,Boots,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
GOD-SW-PROTOCOL_WEAVER-07,SW-PG-061,Revision Godhand Weapon of the Open Sky,Godly,40,Protocol Weaver,PROTOCOL_WEAVER,Primary Weapon,Sky Warden Ascendant — Protocol Weaver,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: rewrites hostile states; improves syntax by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Protocol Weaver.,"Sky-metal, dawn-gold filigree, luminous aether vents, and revision motifs"
GOD-SW-APEX_MUTATOR-07,SW-PG-062,Ascendant Genome Godhand Weapon of the Open Sky,Godly,40,Apex Mutator,APEX_MUTATOR,Primary Weapon,Sky Warden Ascendant — Apex Mutator,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stabilizes Omega-form aggression; improves recursive evolution by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Apex Mutator.,"Sky-metal, dawn-gold filigree, luminous aether vents, and ascendant genome motifs"
GOD-SW-RESONANT-07,SW-PG-063,Festival Thunder Godhand Weapon of the Open Sky,Godly,40,Resonant,RESONANT,Primary Weapon,Sky Warden Ascendant — Resonant,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect beats into shockwaves; improves sub-bass timing by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Resonant.,"Sky-metal, dawn-gold filigree, luminous aether vents, and festival thunder motifs"
GOD-SW-PACKMASTER-07,SW-PG-064,Twin Oath Godhand Weapon of the Open Sky,Godly,40,Packmaster,PACKMASTER,Primary Weapon,Sky Warden Ascendant — Packmaster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: links wearer and companion through hard-light signals; improves pack command by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Packmaster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and twin oath motifs"
GOD-SW-ORBITAL_STRIKER-07,SW-PG-065,Exosphere Godhand Weapon of the Open Sky,Godly,40,Orbital Striker,ORBITAL_STRIKER,Primary Weapon,Sky Warden Ascendant — Orbital Striker,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stores aerial hang-time as kinetic damage; improves zero-G momentum by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Orbital Striker.,"Sky-metal, dawn-gold filigree, luminous aether vents, and exosphere motifs"
GOD-SW-SCRAP_TEK-07,SW-PG-066,Junkyard Crown Godhand Weapon of the Open Sky,Godly,40,Scrap-Tek,SCRAP_TEK,Primary Weapon,Sky Warden Ascendant — Scrap-Tek,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: converts scrap into shields and turret uptime; improves magnetic harvest by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Scrap-Tek.,"Sky-metal, dawn-gold filigree, luminous aether vents, and junkyard crown motifs"
GOD-SW-KINETIC_JUGGERNAUT-07,SW-PG-067,Asteroid Plate Godhand Weapon of the Open Sky,Godly,40,Kinetic Juggernaut,KINETIC_JUGGERNAUT,Primary Weapon,Sky Warden Ascendant — Kinetic Juggernaut,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect guard into crushing retaliation; improves kinetic absorption by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Kinetic Juggernaut.,"Sky-metal, dawn-gold filigree, luminous aether vents, and asteroid plate motifs"
GOD-SW-PHANTOM_SHIFT-07,SW-PG-068,Reality Shard Godhand Weapon of the Open Sky,Godly,40,Phantom-Shift,PHANTOM_SHIFT,Primary Weapon,Sky Warden Ascendant — Phantom-Shift,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: multiplies afterimage pressure; improves temporal stutter by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Phantom-Shift.,"Sky-metal, dawn-gold filigree, luminous aether vents, and reality shard motifs"
GOD-SW-SYLVAN_WARDEN-07,SW-PG-069,Worldroot Godhand Weapon of the Open Sky,Godly,40,Sylvan Warden,SYLVAN_WARDEN,Primary Weapon,Sky Warden Ascendant — Sylvan Warden,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: spreads damage through linked enemies; improves living tether by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Sylvan Warden.,"Sky-metal, dawn-gold filigree, luminous aether vents, and worldroot motifs"
GOD-SW-FLUX_CASTER-07,SW-PG-070,Thermal Halo Godhand Weapon of the Open Sky,Godly,40,Flux-Caster,FLUX_CASTER,Primary Weapon,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
GOD-SW-PROTOCOL_WEAVER-08,SW-PG-071,Revision Skycore Focus of the Open Sky,Godly,40,Protocol Weaver,PROTOCOL_WEAVER,Offhand Focus,Sky Warden Ascendant — Protocol Weaver,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: rewrites hostile states; improves syntax by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Protocol Weaver.,"Sky-metal, dawn-gold filigree, luminous aether vents, and revision motifs"
GOD-SW-APEX_MUTATOR-08,SW-PG-072,Ascendant Genome Skycore Focus of the Open Sky,Godly,40,Apex Mutator,APEX_MUTATOR,Offhand Focus,Sky Warden Ascendant — Apex Mutator,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stabilizes Omega-form aggression; improves recursive evolution by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Apex Mutator.,"Sky-metal, dawn-gold filigree, luminous aether vents, and ascendant genome motifs"
GOD-SW-RESONANT-08,SW-PG-073,Festival Thunder Skycore Focus of the Open Sky,Godly,40,Resonant,RESONANT,Offhand Focus,Sky Warden Ascendant — Resonant,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect beats into shockwaves; improves sub-bass timing by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Resonant.,"Sky-metal, dawn-gold filigree, luminous aether vents, and festival thunder motifs"
GOD-SW-PACKMASTER-08,SW-PG-074,Twin Oath Skycore Focus of the Open Sky,Godly,40,Packmaster,PACKMASTER,Offhand Focus,Sky Warden Ascendant — Packmaster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: links wearer and companion through hard-light signals; improves pack command by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Packmaster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and twin oath motifs"
GOD-SW-ORBITAL_STRIKER-08,SW-PG-075,Exosphere Skycore Focus of the Open Sky,Godly,40,Orbital Striker,ORBITAL_STRIKER,Offhand Focus,Sky Warden Ascendant — Orbital Striker,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stores aerial hang-time as kinetic damage; improves zero-G momentum by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Orbital Striker.,"Sky-metal, dawn-gold filigree, luminous aether vents, and exosphere motifs"
GOD-SW-SCRAP_TEK-08,SW-PG-076,Junkyard Crown Skycore Focus of the Open Sky,Godly,40,Scrap-Tek,SCRAP_TEK,Offhand Focus,Sky Warden Ascendant — Scrap-Tek,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: converts scrap into shields and turret uptime; improves magnetic harvest by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Scrap-Tek.,"Sky-metal, dawn-gold filigree, luminous aether vents, and junkyard crown motifs"
GOD-SW-KINETIC_JUGGERNAUT-08,SW-PG-077,Asteroid Plate Skycore Focus of the Open Sky,Godly,40,Kinetic Juggernaut,KINETIC_JUGGERNAUT,Offhand Focus,Sky Warden Ascendant — Kinetic Juggernaut,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect guard into crushing retaliation; improves kinetic absorption by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Kinetic Juggernaut.,"Sky-metal, dawn-gold filigree, luminous aether vents, and asteroid plate motifs"
GOD-SW-PHANTOM_SHIFT-08,SW-PG-078,Reality Shard Skycore Focus of the Open Sky,Godly,40,Phantom-Shift,PHANTOM_SHIFT,Offhand Focus,Sky Warden Ascendant — Phantom-Shift,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: multiplies afterimage pressure; improves temporal stutter by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Phantom-Shift.,"Sky-metal, dawn-gold filigree, luminous aether vents, and reality shard motifs"
GOD-SW-SYLVAN_WARDEN-08,SW-PG-079,Worldroot Skycore Focus of the Open Sky,Godly,40,Sylvan Warden,SYLVAN_WARDEN,Offhand Focus,Sky Warden Ascendant — Sylvan Warden,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: spreads damage through linked enemies; improves living tether by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Sylvan Warden.,"Sky-metal, dawn-gold filigree, luminous aether vents, and worldroot motifs"
GOD-SW-FLUX_CASTER-08,SW-PG-080,Thermal Halo Skycore Focus of the Open Sky,Godly,40,Flux-Caster,FLUX_CASTER,Offhand Focus,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
GOD-SW-PROTOCOL_WEAVER-09,SW-PG-081,Revision Cloak of the Open Sky,Godly,40,Protocol Weaver,PROTOCOL_WEAVER,Cloak,Sky Warden Ascendant — Protocol Weaver,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: rewrites hostile states; improves syntax by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Protocol Weaver.,"Sky-metal, dawn-gold filigree, luminous aether vents, and revision motifs"
GOD-SW-APEX_MUTATOR-09,SW-PG-082,Ascendant Genome Cloak of the Open Sky,Godly,40,Apex Mutator,APEX_MUTATOR,Cloak,Sky Warden Ascendant — Apex Mutator,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stabilizes Omega-form aggression; improves recursive evolution by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Apex Mutator.,"Sky-metal, dawn-gold filigree, luminous aether vents, and ascendant genome motifs"
GOD-SW-RESONANT-09,SW-PG-083,Festival Thunder Cloak of the Open Sky,Godly,40,Resonant,RESONANT,Cloak,Sky Warden Ascendant — Resonant,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect beats into shockwaves; improves sub-bass timing by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Resonant.,"Sky-metal, dawn-gold filigree, luminous aether vents, and festival thunder motifs"
GOD-SW-PACKMASTER-09,SW-PG-084,Twin Oath Cloak of the Open Sky,Godly,40,Packmaster,PACKMASTER,Cloak,Sky Warden Ascendant — Packmaster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: links wearer and companion through hard-light signals; improves pack command by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Packmaster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and twin oath motifs"
GOD-SW-ORBITAL_STRIKER-09,SW-PG-085,Exosphere Cloak of the Open Sky,Godly,40,Orbital Striker,ORBITAL_STRIKER,Cloak,Sky Warden Ascendant — Orbital Striker,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stores aerial hang-time as kinetic damage; improves zero-G momentum by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Orbital Striker.,"Sky-metal, dawn-gold filigree, luminous aether vents, and exosphere motifs"
GOD-SW-SCRAP_TEK-09,SW-PG-086,Junkyard Crown Cloak of the Open Sky,Godly,40,Scrap-Tek,SCRAP_TEK,Cloak,Sky Warden Ascendant — Scrap-Tek,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: converts scrap into shields and turret uptime; improves magnetic harvest by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Scrap-Tek.,"Sky-metal, dawn-gold filigree, luminous aether vents, and junkyard crown motifs"
GOD-SW-KINETIC_JUGGERNAUT-09,SW-PG-087,Asteroid Plate Cloak of the Open Sky,Godly,40,Kinetic Juggernaut,KINETIC_JUGGERNAUT,Cloak,Sky Warden Ascendant — Kinetic Juggernaut,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect guard into crushing retaliation; improves kinetic absorption by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Kinetic Juggernaut.,"Sky-metal, dawn-gold filigree, luminous aether vents, and asteroid plate motifs"
GOD-SW-PHANTOM_SHIFT-09,SW-PG-088,Reality Shard Cloak of the Open Sky,Godly,40,Phantom-Shift,PHANTOM_SHIFT,Cloak,Sky Warden Ascendant — Phantom-Shift,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: multiplies afterimage pressure; improves temporal stutter by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Phantom-Shift.,"Sky-metal, dawn-gold filigree, luminous aether vents, and reality shard motifs"
GOD-SW-SYLVAN_WARDEN-09,SW-PG-089,Worldroot Cloak of the Open Sky,Godly,40,Sylvan Warden,SYLVAN_WARDEN,Cloak,Sky Warden Ascendant — Sylvan Warden,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: spreads damage through linked enemies; improves living tether by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Sylvan Warden.,"Sky-metal, dawn-gold filigree, luminous aether vents, and worldroot motifs"
GOD-SW-FLUX_CASTER-09,SW-PG-090,Thermal Halo Cloak of the Open Sky,Godly,40,Flux-Caster,FLUX_CASTER,Cloak,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
GOD-SW-PROTOCOL_WEAVER-10,SW-PG-091,Revision Relic of the Founderless Oath,Godly,40,Protocol Weaver,PROTOCOL_WEAVER,Relic,Sky Warden Ascendant — Protocol Weaver,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: rewrites hostile states; improves syntax by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Protocol Weaver.,"Sky-metal, dawn-gold filigree, luminous aether vents, and revision motifs"
GOD-SW-APEX_MUTATOR-10,SW-PG-092,Ascendant Genome Relic of the Founderless Oath,Godly,40,Apex Mutator,APEX_MUTATOR,Relic,Sky Warden Ascendant — Apex Mutator,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stabilizes Omega-form aggression; improves recursive evolution by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Apex Mutator.,"Sky-metal, dawn-gold filigree, luminous aether vents, and ascendant genome motifs"
GOD-SW-RESONANT-10,SW-PG-093,Festival Thunder Relic of the Founderless Oath,Godly,40,Resonant,RESONANT,Relic,Sky Warden Ascendant — Resonant,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect beats into shockwaves; improves sub-bass timing by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Resonant.,"Sky-metal, dawn-gold filigree, luminous aether vents, and festival thunder motifs"
GOD-SW-PACKMASTER-10,SW-PG-094,Twin Oath Relic of the Founderless Oath,Godly,40,Packmaster,PACKMASTER,Relic,Sky Warden Ascendant — Packmaster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: links wearer and companion through hard-light signals; improves pack command by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Packmaster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and twin oath motifs"
GOD-SW-ORBITAL_STRIKER-10,SW-PG-095,Exosphere Relic of the Founderless Oath,Godly,40,Orbital Striker,ORBITAL_STRIKER,Relic,Sky Warden Ascendant — Orbital Striker,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: stores aerial hang-time as kinetic damage; improves zero-G momentum by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Orbital Striker.,"Sky-metal, dawn-gold filigree, luminous aether vents, and exosphere motifs"
GOD-SW-SCRAP_TEK-10,SW-PG-096,Junkyard Crown Relic of the Founderless Oath,Godly,40,Scrap-Tek,SCRAP_TEK,Relic,Sky Warden Ascendant — Scrap-Tek,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: converts scrap into shields and turret uptime; improves magnetic harvest by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Scrap-Tek.,"Sky-metal, dawn-gold filigree, luminous aether vents, and junkyard crown motifs"
GOD-SW-KINETIC_JUGGERNAUT-10,SW-PG-097,Asteroid Plate Relic of the Founderless Oath,Godly,40,Kinetic Juggernaut,KINETIC_JUGGERNAUT,Relic,Sky Warden Ascendant — Kinetic Juggernaut,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: turns perfect guard into crushing retaliation; improves kinetic absorption by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Kinetic Juggernaut.,"Sky-metal, dawn-gold filigree, luminous aether vents, and asteroid plate motifs"
GOD-SW-PHANTOM_SHIFT-10,SW-PG-098,Reality Shard Relic of the Founderless Oath,Godly,40,Phantom-Shift,PHANTOM_SHIFT,Relic,Sky Warden Ascendant — Phantom-Shift,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: multiplies afterimage pressure; improves temporal stutter by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Phantom-Shift.,"Sky-metal, dawn-gold filigree, luminous aether vents, and reality shard motifs"
GOD-SW-SYLVAN_WARDEN-10,SW-PG-099,Worldroot Relic of the Founderless Oath,Godly,40,Sylvan Warden,SYLVAN_WARDEN,Relic,Sky Warden Ascendant — Sylvan Warden,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: spreads damage through linked enemies; improves living tether by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Sylvan Warden.,"Sky-metal, dawn-gold filigree, luminous aether vents, and worldroot motifs"
GOD-SW-FLUX_CASTER-10,SW-PG-100,Thermal Halo Relic of the Founderless Oath,Godly,40,Flux-Caster,FLUX_CASTER,Relic,Sky Warden Ascendant — Flux-Caster,"Unique, bind-on-acquire, non-tradable, postgame-only",Godly class effect: amplifies fire/ice stance detonations; improves elemental reaction by rewarding clean combo flow after the post-Astral Sovereign clear. Counts toward the 10-piece Sky Warden Ascendant set for Flux-Caster.,"Sky-metal, dawn-gold filigree, luminous aether vents, and thermal halo motifs"
